# Number of bins: 3
#
# Size [cm]:     1.500000e+00  4.242641e+00  1.200000e+01   1.500000e+00   4.242641e+00   1.200000e+01
#
# Time           Normalized dust force                     Number of particles counted
#
9.398626e+00    -4.451011e-02 -2.175308e-02  1.179668e-01         941407         945581         907805
9.498443e+00    -4.106798e-02 -2.453343e-02  1.126487e-01         941210         945335         906983
9.598259e+00    -5.526262e-02 -2.966926e-02  1.268991e-01         941100         945127         906320
9.699828e+00    -5.277934e-02 -2.616553e-02  9.061406e-02         941068         945061         905694
9.799645e+00    -3.241050e-02 -1.003146e-02  1.287601e-01         941172         945069         905155
9.899462e+00    -2.342641e-02 -1.703819e-02  1.716345e-01         941338         945149         904860
9.999278e+00    -5.060573e-02  1.639005e-02  1.745569e-01         941539         945349         904549
1.009909e+01    -5.433045e-02  3.117910e-02  1.329530e-01         941691         945417         904099
1.019891e+01    -6.436925e-02  4.938447e-02  1.179821e-01         941853         945401         903665
1.029873e+01    -7.352080e-02  9.515729e-03  1.412466e-01         941794         945199         903081
1.039854e+01    -6.903641e-02 -2.153540e-02  1.829291e-01         941669         944927         902261
1.049836e+01    -8.370443e-02 -5.262923e-02  1.787478e-01         941482         944678         901535
1.059993e+01    -6.577468e-02 -7.086804e-02  1.391965e-01         941353         944424         900829
1.069975e+01    -7.180045e-02 -5.091617e-02  1.083954e-01         941356         944364         900250
1.079956e+01    -7.612015e-02 -5.698470e-02  1.692020e-01         941449         944363         899786
1.089938e+01    -6.960167e-02 -4.869928e-02  1.751890e-01         941662         944389         899308
1.099920e+01    -4.009464e-02 -5.249726e-02  8.214483e-02         941848         944415         898951
1.109901e+01    -2.915638e-02 -1.966398e-02  1.903463e-02         941994         944416         898441
1.119883e+01    -3.109843e-02 -2.728524e-02  1.799582e-02         942020         944368         897894
1.129864e+01    -8.353706e-02 -4.135735e-02  2.018625e-02         941997         944154         897386
1.139846e+01    -9.143409e-02 -3.833577e-02  6.851191e-02         941864         943904         896738
1.149828e+01    -6.168220e-02 -6.050973e-02  1.169206e-01         941720         943599         895970
1.159985e+01    -3.642984e-02 -4.870837e-02  1.009373e-01         941627         943413         895237
1.169966e+01    -5.593749e-02 -5.193051e-02  1.090330e-01         941600         943312         894672
1.179948e+01    -6.874548e-02 -2.537952e-02  1.113990e-01         941697         943261         894257
1.189930e+01    -5.929856e-02 -4.381149e-03  8.684830e-02         941816         943173         893794
1.199911e+01    -5.960280e-02  1.837237e-02  9.376282e-02         941945         943128         893273
1.209893e+01    -5.926207e-02 -1.575225e-02  1.014275e-01         942031         943096         892809
1.219875e+01    -6.469878e-02 -8.655811e-02  1.398907e-01         941967         942954         892264
1.229856e+01    -5.136139e-02 -8.686543e-02  1.235314e-01         941942         942744         891726
1.239838e+01    -4.873643e-02 -7.281809e-02  1.466548e-01         941885         942596         891062
1.249995e+01    -4.406818e-02 -6.728293e-02  1.552547e-01         941840         942354         890516
1.259976e+01    -2.413785e-02 -6.487836e-02  1.855247e-01         941775         942235         889920
1.269958e+01    -1.462912e-02 -5.346907e-02  1.627860e-01         941731         942013         889392
1.279940e+01    -4.055108e-03 -5.268902e-02  1.272564e-01         941794         941910         888804
1.289921e+01     3.656992e-03 -3.868569e-02  1.842921e-01         941876         941909         888329
1.299903e+01    -2.568443e-03 -3.287557e-02  1.868399e-01         941935         941801         887883
1.309885e+01     1.897761e-02 -3.324323e-02  1.668846e-01         941994         941625         887403
1.319866e+01     2.860123e-02 -1.475819e-02  1.691804e-01         942040         941465         886858
1.329848e+01    -2.309807e-03 -1.453000e-02  2.116077e-01         942014         941328         886323
1.339830e+01    -5.684527e-03 -1.757290e-03  1.463137e-01         941989         941185         885659
1.349986e+01    -8.208230e-03  1.405304e-03  1.427641e-01         941875         940983         885008
1.359968e+01    -3.325307e-02  4.030646e-02  1.605656e-01         941828         940781         884420
1.369950e+01    -2.204381e-02 -1.798169e-04  1.480085e-01         941820         940618         883937
1.379931e+01    -1.407288e-02 -8.585563e-03  1.957886e-01         941828         940445         883370
1.389913e+01    -1.677618e-02 -4.370544e-02  2.017438e-01         941838         940334         882842
1.399895e+01    -8.913348e-03 -5.512243e-02  1.226808e-01         941878         940324         882368
1.409876e+01     1.771425e-02 -4.828833e-03  1.207510e-01         941914         940307         881788
